id,seq,delay
node-1-3125965970,0,599
node-1-3125965970,1,501
node-1-3125965970,2,456
node-4-3713951596,0,406
node-1-3125965970,3,376
node-4-3713951596,1,325
node-1-3125965970,4,311
node-3-2738326704,0,526
node-3-2738326704,1,428
node-1-3125965970,5,299
node-1-3125965970,6,201
node-4-3713951596,2,344
node-4-3713951596,3,245
node-1-3125965970,7,176
node-4-3713951596,4,233
node-3-2738326704,2,465
node-3-2738326704,3,363
node-1-3125965970,8,183
node-3-2738326704,4,360
node-4-3713951596,5,243
node-3-2738326704,5,280
node-4-3713951596,6,239
node-3-2738326704,6,300
node-4-3713951596,7,194
node-6-3598508864,0,305
node-1-3125965970,9,286
node-6-3598508864,1,208
node-3-2738326704,7,275
node-9-601472828,0,314
node-1-3125965970,10,297
node-7-374787176,0,345
node-7-374787176,1,394
node-7-374787176,2,293
node-4-3713951596,8,465
node-6-3598508864,2,453
node-9-601472828,1,454
node-1-3125965970,11,439
node-4-3713951596,9,374
node-6-3598508864,3,361
node-1-3125965970,12,351
node-4-3713951596,10,286
node-9-601472828,2,360
node-7-374787176,3,229
node-8-1599543230,0,550
node-9-601472828,3,270
node-6-3598508864,4,284
node-1-3125965970,13,270
node-3-2738326704,8,533
node-3-2738326704,9,438
node-3-2738326704,10,344
node-8-1599543230,1,477
node-8-1599543230,2,376
node-4-3713951596,11,219
node-6-3598508864,5,229
node-8-1599543230,3,297
node-7-374787176,4,194
node-3-2738326704,11,282
node-1-3125965970,14,230
node-9-601472828,4,235
node-8-1599543230,4,252
node-4-3713951596,12,196
node-6-3598508864,6,194
node-3-2738326704,12,256
node-1-3125965970,15,206
node-9-601472828,5,200
node-7-374787176,5,187
node-6-3598508864,7,204
node-1-3125965970,16,190
node-8-1599543230,5,269
node-9-601472828,6,185
node-3-2738326704,13,256
node-4-3713951596,13,225
node-7-374787176,6,190
node-4-3713951596,14,184
node-8-1599543230,6,247
node-6-3598508864,8,190
node-1-3125965970,17,189
node-9-601472828,7,177
node-7-374787176,7,171
node-3-2738326704,14,299
node-4-3713951596,15,174
node-6-3598508864,9,177
node-1-3125965970,18,172
node-9-601472828,8,178
node-7-374787176,8,173
node-3-2738326704,15,293
node-8-1599543230,7,371
node-8-1599543230,8,270
node-4-3713951596,16,238
node-7-374787176,9,183
node-3-2738326704,16,287
node-11-3373195018,0,295
node-4-3713951596,17,188
node-6-3598508864,10,292
node-1-3125965970,19,284
node-8-1599543230,9,278
node-3-2738326704,17,348
node-14-709706512,0,333
node-6-3598508864,11,329
node-1-3125965970,20,353
node-11-3373195018,1,400
node-7-374787176,10,390
node-12-1358511308,0,443
node-6-3598508864,12,385
node-7-374787176,11,358
node-12-1358511308,1,419
node-7-374787176,12,272
node-1-3125965970,21,426
node-4-3713951596,18,458
node-4-3713951596,19,354
node-11-3373195018,2,433
node-12-1358511308,2,329
node-14-709706512,1,471
node-6-3598508864,13,355
node-1-3125965970,22,355
node-7-374787176,13,212
node-11-3373195018,3,360
node-4-3713951596,20,283
node-13-770680385,0,564
node-14-709706512,2,382
node-6-3598508864,14,271
node-1-3125965970,23,267
node-11-3373195018,4,279
node-8-1599543230,10,560
node-14-709706512,3,293
node-12-1358511308,3,228
node-3-2738326704,18,543
node-3-2738326704,19,445
node-3-2738326704,20,350
node-9-601472828,9,705
node-9-601472828,10,603
node-9-601472828,11,503
node-9-601472828,12,401
node-9-601472828,13,300
node-14-709706512,4,226
node-4-3713951596,21,235
node-13-770680385,1,508
node-13-770680385,2,405
node-13-770680385,3,300
node-8-1599543230,11,506
node-8-1599543230,12,404
node-8-1599543230,13,301
node-6-3598508864,15,242
node-7-374787176,14,205
node-11-3373195018,5,253
node-3-2738326704,21,313
node-12-1358511308,4,205
node-9-601472828,14,258
node-1-3125965970,24,257
node-13-770680385,4,264
node-8-1599543230,14,263
node-3-2738326704,22,256
node-4-3713951596,22,222
node-14-709706512,5,215
node-6-3598508864,16,208
node-11-3373195018,6,207
node-9-601472828,15,199
node-7-374787176,15,182
node-1-3125965970,25,227
node-12-1358511308,5,195
node-13-770680385,5,249
node-8-1599543230,15,248
node-14-709706512,6,185
node-4-3713951596,23,196
node-9-601472828,16,178
node-3-2738326704,23,249
node-11-3373195018,7,199
node-6-3598508864,17,202
node-1-3125965970,26,182
node-7-374787176,16,174
node-12-1358511308,6,177
node-4-3713951596,24,184
node-14-709706512,7,183
node-13-770680385,6,252
node-8-1599543230,16,250
node-11-3373195018,8,184
node-6-3598508864,18,187
node-9-601472828,17,178
node-3-2738326704,24,251
node-1-3125965970,27,176
node-7-374787176,17,178
node-12-1358511308,7,188
node-14-709706512,8,177
node-13-770680385,7,258
node-8-1599543230,17,257
node-6-3598508864,19,190
node-11-3373195018,9,189
node-3-2738326704,25,256
node-4-3713951596,25,227
node-1-3125965970,28,184
node-7-374787176,18,172
node-12-1358511308,8,172
node-9-601472828,18,230
node-13-770680385,8,266
node-11-3373195018,10,191
node-6-3598508864,20,193
node-9-601472828,19,187
node-14-709706512,9,216
node-4-3713951596,26,228
node-1-3125965970,29,181
node-7-374787176,19,171
node-12-1358511308,9,177
node-4-3713951596,27,188
node-14-709706512,10,181
node-6-3598508864,21,175
node-11-3373195018,11,180
node-13-770680385,9,261
node-9-601472828,20,178
node-8-1599543230,18,365
node-8-1599543230,19,264
node-1-3125965970,30,197
node-3-2738326704,26,383
node-3-2738326704,27,277
node-7-374787176,20,185
node-12-1358511308,10,185
node-4-3713951596,28,181
node-14-709706512,11,185
node-6-3598508864,22,187
node-11-3373195018,12,190
node-9-601472828,21,185
node-3-2738326704,28,270
node-1-3125965970,31,197
node-12-1358511308,11,186
node-7-374787176,21,192
node-4-3713951596,29,192
node-13-770680385,10,358
node-13-770680385,11,257
node-8-1599543230,20,359
node-8-1599543230,21,258
node-11-3373195018,13,183
node-6-3598508864,23,209
node-9-601472828,22,206
node-7-374787176,22,182
node-14-709706512,12,245
node-12-1358511308,12,184
node-3-2738326704,29,285
node-1-3125965970,32,224
node-14-709706512,13,202
node-4-3713951596,30,211
node-13-770680385,12,280
node-6-3598508864,24,221
node-9-601472828,23,224
node-11-3373195018,14,248
node-7-374787176,23,201
node-12-1358511308,13,202
node-3-2738326704,30,335
node-1-3125965970,33,259
node-13-770680385,13,310
node-4-3713951596,31,261
node-7-374787176,24,198
node-14-709706512,14,272
node-12-1358511308,14,240
node-9-601472828,24,289
node-6-3598508864,25,307
node-11-3373195018,15,309
node-3-2738326704,31,358
node-8-1599543230,22,501
node-8-1599543230,23,400
node-1-3125965970,34,292
node-13-770680385,14,309
node-8-1599543230,24,311
node-4-3713951596,32,253
node-12-1358511308,15,215
node-7-374787176,25,218
node-3-2738326704,32,323
node-14-709706512,15,298
node-11-3373195018,16,292
node-6-3598508864,26,295
node-9-601472828,25,287
node-1-3125965970,35,273
node-13-770680385,15,303
node-7-374787176,26,177
node-8-1599543230,25,303
node-12-1358511308,16,178
node-3-2738326704,33,276
node-4-3713951596,33,250
node-14-709706512,16,250
node-6-3598508864,27,238
node-11-3373195018,17,244
node-9-601472828,26,234
node-1-3125965970,36,217
node-14-709706512,17,179
node-4-3713951596,34,205
node-8-1599543230,26,272
node-9-601472828,27,192
node-6-3598508864,28,208
node-11-3373195018,18,205
node-3-2738326704,34,293
node-7-374787176,27,218
node-12-1358511308,17,222
node-13-770680385,16,354
node-1-3125965970,37,240
node-13-770680385,17,263
node-8-1599543230,27,264
node-14-709706512,18,205
node-6-3598508864,29,196
node-4-3713951596,35,208
node-9-601472828,28,208
node-11-3373195018,19,221
node-3-2738326704,35,273
node-7-374787176,28,185
node-1-3125965970,38,200
node-14-709706512,19,897
node-13-770680385,18,966
node-12-1358511308,18,933
node-8-1599543230,28,971
node-9-601472828,29,889
node-6-3598508864,30,907
